unit_id,unit_name,prefab_id,motion_type,se_type,move_speed,search_area_width,atk_type,normal_atk_cast_time,cutin,cutin_star6,visual_change_flag,comment
308101,"テンタパス",308100,0,16,270,1000,1,1.8,0,0,0,"【物理】海辺に君臨する巨大な軟体魔獣。\n強靭な触手と鋼鉄の大銛で全てを破壊しつくす。\n・敵全体にキャラの最大ＨＰに応じた\n　物理大ダメージを与える。\n・後方範囲内に魔法中ダメージを与え、\n　麻痺状態を付与、さらに物理攻撃力、\n　魔法攻撃力を特大ダウン。"
308102,"テンタパス",308100,0,16,270,1000,1,1.8,0,0,0,"【物理】海辺に君臨する巨大な軟体魔獣。\n強靭な触手と鋼鉄の大銛で全てを破壊しつくす。\n・敵全体にキャラの最大ＨＰに応じた\n　物理大ダメージを与える。\n・後方範囲内に魔法中ダメージを与え、\n　麻痺状態を付与、さらに物理攻撃力、\n　魔法攻撃力を特大ダウン。\n・テンタパス自身のＨＰが40%を切ると、\n　さらに攻撃が激しく凶暴になる。"
308103,"テンタパス",308100,0,16,270,1000,1,1.8,0,0,0,"【物理】海辺に君臨する巨大な軟体魔獣。\n強靭な触手と鋼鉄の大銛で全てを破壊しつくす。\n・敵全体にキャラの最大ＨＰに応じた\n　物理大ダメージを与える。\n・後方範囲内に魔法中ダメージを与え、\n　麻痺状態を付与、さらに物理攻撃力、\n　魔法攻撃力を特大ダウン。\n・一定時間経過すると敵単体に\n　物理超特大ダメージを与える。\n・テンタパス自身のＨＰが40%を切ると、\n　さらに攻撃が激しく凶暴になる。"
308200,"オオドクマンドラゴラ",308200,0,16,270,3000,1,1.6,0,0,0,""
308201,"オオドクマンドラゴラ",308200,0,16,270,3000,1,1.6,0,0,0,"【物理】異常発達したアオイのマンドラゴラ。\n強靭な根と種子の弾丸で眼前の敵を圧倒する。\n\n・前方２キャラに物理ダメージ。\n・ユニオンバーストは、敵全体に物理大ダメ\n　ージを与え、与えた合計ダメージに応じて\n　自身のＨＰを回復させる。\n・敵全体に連続で物理小ダメージを与えつつ、\n　物理防御力を３度ダウンさせる。\n・自身の物理攻撃力をアップさせつつ、ＴＰ\n　を上昇させる。"
308202,"オオドクマンドラゴラ",308200,0,16,270,3000,1,1.6,0,0,0,"【物理】異常発達したアオイのマンドラゴラ。\n強靭な根と種子の弾丸で眼前の敵を圧倒する。\n\n・前方２キャラに物理ダメージ。\n・ユニオンバーストは、敵全体に物理大ダメ\n　ージを与え、与えた合計ダメージに応じて\n　自身のＨＰを回復させる。\n・敵全体に連続で物理小ダメージを与えつつ、\n　物理防御力を３度ダウンさせる。\n・自身の物理攻撃力をアップさせつつ、ＴＰ\n　を上昇させる。"
308203,"オオドクマンドラゴラ",308200,0,16,270,3000,1,1.6,0,0,0,"【物理】異常発達したアオイのマンドラゴラ。\n強靭な根と種子の弾丸で眼前の敵を圧倒する。\n\n・前方２キャラに物理ダメージ。\n・ユニオンバーストは、敵全体に物理大ダメ\n　ージを与え、与えた合計ダメージに応じて\n　自身のＨＰを回復させる。\n・敵全体に連続で物理小ダメージを与えつつ、\n　物理防御力を３度ダウンさせる。\n・自身の物理攻撃力をアップさせつつ、ＴＰ\n　を上昇させる。\n・マンドラゴラ自身のＨＰが４０％を切ると、\n　さらに攻撃が激しく狂暴になる。"
308204,"オオドクマンドラゴラ",308204,0,16,270,3000,1,1.6,0,0,0,"【MODE2】猛毒の胞子が降り注ぎ、大地は\n荒野と化す。\n数多の骸を苗床に、猛毒の大輪が鮮やかに\n咲き誇る。\n\n下記の行動を順番に繰り返す。\n・地面に埋まっている間、ダメージを受け付け\n　ない状態になる。\n・敵全体を強力な毒状態にする。\n・自身にかかっているステータスダウン効果を\n　解除したあと、自身の物理防御力と魔法防御\n　力を極大ダウン。"
308205,"オオドクマンドラゴラ",308200,0,16,270,3000,1,1.6,0,0,0,"【MODE1】触手から滴り落ちる猛毒の雫。\nその一滴は泉を枯らし、森を腐らせ、命を侵す。\n\n・前方２キャラに物理ダメージを与え、さらに\n　毒状態にする。\n・ユニオンバーストは、敵全体に物理大ダメ\n　ージを与え、与えた合計ダメージに応じて\n　自身のＨＰを回復させる。\n　毒状態のキャラには、ダメージが大アップ。\n・敵全体に連続で物理小ダメージを与えつつ、\n　物理防御力を３度ダウンさせる。\n・自身の物理攻撃力をアップさせつつ、ＴＰ\n　を上昇させる。"
308206,"オオドクマンドラゴラ",308200,0,16,270,3000,1,1.6,0,0,0,"【MODE3】絶命の咆哮、巨腕の蹂躙。\n花のように散る命。自らの断末魔を子守歌に、\n亡骸は永遠の眠りにつく。\n\n・前方２キャラに物理ダメージ。\n・ユニオンバーストは、敵全体に物理大ダメ\n　ージを与え、与えた合計ダメージに応じて\n　自身のＨＰを回復させる。\n・敵全体に連続で物理小ダメージを与えつつ、\n　物理防御力を３度ダウンさせる。\n・自身の物理攻撃力をアップさせつつ、ＴＰ\n　を上昇させる。\n・残り時間が４０秒を切ると、さらに攻撃が\n　激しく狂暴になる。"
308300,"島クジラ",308300,0,16,270,1000,1,1.8,0,0,0,"【物理】数多の探検家を飲み込んだ幻島の巨鯨。欲望、幻想に憑りつかれた愚者を無慈悲に葬る。\n・敵全体にキャラの最大ＨＰに応じた\n　物理大ダメージを与える。\n・敵全体に魔法中ダメージを与え、\n　さらに島クジラ自身の物理防御力、\n　魔法防御力を極大アップ。\n・前方範囲内に魔法大ダメージを与え、\n　さらに大きく吹き飛ばす。\n・島クジラ自身のＨＰが40％を切ると、\n　さらに攻撃が激しく凶暴になる。"
308301,"島クジラ",308300,0,16,270,1000,1,1.8,0,0,0,"【物理】数多の探検家を飲み込んだ幻島の巨鯨。欲望、幻想に憑りつかれた愚者を無慈悲に葬る。\n・敵全体にキャラの最大ＨＰに応じた\n　物理大ダメージを与える。\n・敵全体に魔法中ダメージを与え、\n　さらに島クジラ自身の物理防御力、\n　魔法防御力を極大アップ。"
308302,"島クジラ",308300,0,16,270,1000,1,1.8,0,0,0,"【物理】数多の探検家を飲み込んだ幻島の巨鯨。欲望、幻想に憑りつかれた愚者を無慈悲に葬る。\n・敵全体にキャラの最大ＨＰに応じた\n　物理大ダメージを与える。\n・敵全体に魔法中ダメージを与え、\n　さらに島クジラ自身の物理防御力、\n　魔法防御力を極大アップ。\n・前方範囲内に魔法大ダメージを与え、\n　さらに大きく吹き飛ばす。\n・島クジラ自身のＨＰが40％を切ると、\n　さらに攻撃が激しく凶暴になる。"
308303,"島クジラ",308300,0,16,270,1000,1,1.8,0,0,0,"【物理】数多の探検家を飲み込んだ幻島の巨鯨。欲望、幻想に憑りつかれた愚者を無慈悲に葬る。\n・敵全体にキャラの最大ＨＰに応じた\n　物理大ダメージを与える。\n・敵全体に魔法中ダメージを与え、\n　さらに島クジラ自身の物理防御力、\n　魔法防御力を極大アップ。\n・前方範囲内に魔法大ダメージを与え、\n　さらに大きく吹き飛ばす。\n・島クジラ自身のＨＰが40％を切ると、\n　さらに攻撃が激しく凶暴になる。"
308400,"ファントムバロン",308400,0,16,270,3000,2,1.6,0,0,0,"【魔法】我が子への妄執に囚われた亡親の霊。\n娘と偽りの日々を享受すべく、\n立ち塞がる者を容赦なく屠る。\n\n・前方１キャラに魔法ダメージ。\n・ユニオンバーストは、敵全体にキャラの\n　最大ＨＰに応じた魔法大ダメージを与え、\n　さらに魔法防御を中ダウンさせる。\n・前方３キャラに魔法中ダメージを与えて\n　大きく吹き飛ばし、さらに最も近い\n　敵１キャラに追加の魔法大ダメージを与える。"
308401,"ファントムバロン",308400,0,16,270,3000,2,1.6,0,0,0,"【魔法】我が子への妄執に囚われた亡親の霊。\n娘と偽りの日々を享受すべく、\n立ち塞がる者を容赦なく屠る。\n\n・前方１キャラに魔法ダメージ。\n・ユニオンバーストは、敵全体にキャラの\n　最大ＨＰに応じた魔法大ダメージを与え、\n　さらに魔法防御を中ダウンさせる。\n・前方３キャラに魔法中ダメージを与えて\n　大きく吹き飛ばし、さらに最も近い\n　敵１キャラに追加の魔法大ダメージを与える。"
308402,"ファントムバロン",308400,0,16,270,3000,2,1.6,0,0,0,"【魔法】我が子への妄執に囚われた亡親の霊。\n娘と偽りの日々を享受すべく、\n立ち塞がる者を容赦なく屠る。\n\n・前方１キャラに魔法ダメージ。\n・ユニオンバーストは、敵全体にキャラの\n　最大ＨＰに応じた魔法大ダメージを与え、\n　さらに魔法防御を中ダウンさせる。\n・前方３キャラに魔法中ダメージを与えて\n　大きく吹き飛ばし、さらに最も近い\n　敵１キャラに追加の魔法大ダメージを与える。\n・一番遠くの敵１キャラに物理中ダメージを\n　与え、さらに一番前にいるキャラの位置まで\n　引き寄せてスタンさせる。\n・ファントムバロンのＨＰが40%を切ると、\n　さらに攻撃が激しく狂暴になる。"
308403,"ファントムバロン",308400,0,16,270,3000,2,1.6,0,0,0,"【魔法】我が子への妄執に囚われた亡親の霊。\n娘と偽りの日々を享受すべく、\n立ち塞がる者を容赦なく屠る。\n\n・前方１キャラに魔法ダメージ。\n・ユニオンバーストは、敵全体にキャラの\n　最大ＨＰに応じた魔法大ダメージを与え、\n　さらに魔法防御を中ダウンさせる。\n・前方３キャラに魔法中ダメージを与えて\n　大きく吹き飛ばし、さらに最も近い\n　敵１キャラに追加の魔法大ダメージを与える。\n・一番遠くの敵１キャラに物理中ダメージを\n　与え、さらに一番前にいるキャラの位置まで\n　引き寄せてスタンさせる。\n・ファントムバロンのＨＰが40%を切ると、\n　さらに攻撃が激しく狂暴になる。"
308404,"ファントムバロン",308400,0,16,270,3000,2,1.6,0,0,0,"【MODE1】リトルリリカルのシャドウを召喚。\n無垢な少女達が手招く先は、亡者が蠢く常夜の国。\n\n・前方１キャラに魔法ダメージ。"
308405,"ファントムバロン",308400,0,16,270,3000,2,1.6,0,0,0,"【MODE2】冥府の門が開かれ、\n生者の魂は奈落に墜ちる。既に還る術もなく、\n思い出を標に闇を漂う。\n\n・前方１キャラに魔法ダメージ。\n・ユニオンバーストは、敵全体にキャラの\n　最大ＨＰに応じた魔法大ダメージを与え、\n　さらに魔法防御を中ダウンさせる。\n・一番遠くの敵１キャラに物理中ダメージを\n　与え、さらに一番前にいるキャラの位置まで\n　引き寄せてスタンさせる。\n・前方３キャラに魔法中ダメージを与えて\n　ＴＰを中ダウンさせ、ファントムバロン\n　のＴＰを中回復させる。\n　さらに、物理攻撃をするキャラの\n　ステータスアップ効果を解除し、\n　魔法攻撃をするキャラに追加の\n　魔法大ダメージを与える。"
308406,"ファントムバロン",308400,0,16,270,3000,2,1.6,0,0,0,"【MODE3】最愛との別離が刻々と近づく。\n悲しき宿命に抗うべく、\n怨霊は寂滅の慟哭をあげる。\n\n・前方１キャラに魔法ダメージ。\n・ユニオンバーストは、敵全体にキャラの\n　最大ＨＰに応じた魔法大ダメージを与え、\n　さらに魔法防御を中ダウンさせる。\n・前方３キャラに魔法中ダメージを与えて\n　大きく吹き飛ばし、さらに最も近い\n　敵１キャラに追加の魔法大ダメージを与える。\n・一番遠くの敵１キャラに物理中ダメージを\n　与え、さらに一番前にいるキャラの位置まで\n　引き寄せてスタンさせる。\n・ファントムバロンのＨＰが40%を切ると、\n　さらに攻撃が激しく狂暴になる。"
308500,"水瑚麟",308500,0,16,270,1000,1,2.8,0,0,0,"【物理】ルナの魔力に魅入られ荒れ狂う水の神獣。\n自らの役目を忘れ、万物を飲み込む狂獣と化す。\n\n・敵全体に魔法大ダメージを与え、畏怖を与える。\n　畏怖状態のキャラは、一定時間攻撃および\n　ＨＰ回復のユニオンバーストの効果が半減する。\n・前方範囲内に魔法中ダメージを与え、\n　ヒットした数に応じて自身の物理防御力を\n　小アップ。さらに、魔法ダメージを与える\n　フィールドを展開する。\n・前方１キャラに魔法大ダメージを与え、\n　自身のＨＰを消費し、敵全体に追加の\n　魔法中ダメージを与える。\n　さらに、自身の物理攻撃力と魔法攻撃力を\n　小アップ。"
308600,"ドラゴンもどき",308600,0,16,270,1000,1,1.8,0,0,0,""
308601,"ドラゴンもどき",308600,0,16,270,1000,1,1.8,0,0,0,"【物理】ドラゴン？の如き翼で空を舞い\nドラゴン？の如き灼熱のブレスで敵を焦がす。\n\n・バトルの開始時、自身に【火の実】を70追加。\n・ユニオンバーストは、ドラゴンもどきが保持\n　している【火の実】の数に応じて敵全体に物理\n　ダメージを与える。\n　その後【火の実】が60減少する。\n・前方の３キャラに物理ダメージとスタンを付与。\n・しばらくの間、物理防御力と魔法防御力が大幅\n　に下がり、食事モーションをとっている間、\n　最大で60、【火の実】を継続して追加する。\n　モーション中にドラゴンもどきが30000\n　以上のダメージを受けるとスキルが中断され\n　【火の実】が30減少する。"
308602,"ドラゴンもどき",308600,0,16,270,1000,1,1.8,0,0,0,"【物理】ドラゴン？の如き翼で空を舞い\nドラゴン？の如き灼熱のブレスで敵を焦がす。\n\n・バトルの開始時、自身に【火の実】を70追加。\n・ユニオンバーストは、ドラゴンもどきが保持\n　している【火の実】の数に応じて敵全体に物理\n　ダメージを与える。\n　その後【火の実】が60減少する。\n・前方の３キャラに物理ダメージとスタンを付与。\n・しばらくの間、物理防御力と魔法防御力が大幅\n　に下がり、食事モーションをとっている間、\n　最大で60、【火の実】を継続して追加する。\n　モーション中にドラゴンもどきが30000\n　以上のダメージを受けるとスキルが中断され\n　【火の実】が30減少する。"
308603,"ドラゴンもどき",308600,0,16,270,1000,1,1.8,0,0,0,"【物理】ドラゴン？の如き翼で空を舞い\nドラゴン？の如き灼熱のブレスで敵を焦がす。\n\n・バトルの開始時、自身に【火の実】を70追加。\n・ユニオンバーストは、ドラゴンもどきが保持\n　している【火の実】の数に応じて敵全体に物理\n　ダメージを与える。\n　その後【火の実】が60減少する。\n・前方の３キャラに物理ダメージとスタンを付与。\n・しばらくの間、物理防御力と魔法防御力が大幅\n　に下がり、食事モーションをとっている間、\n　最大で60、【火の実】を継続して追加する。\n　モーション中にドラゴンもどきが200000\n　以上のダメージを受けるとスキルが中断され\n　【火の実】が30減少する。\n・ドラゴンもどきのＨＰが40%を切ると\n　さらに攻撃が激しく狂暴になる。"
308604,"ドラゴンもどき",308600,0,16,270,1000,1,1.8,0,0,0,"【MODE１】蒼天から降る咆哮が空を裂き、\n陽光に輝く自慢の翼で巨大な偽竜が降臨する。\n\n・ドラゴンもどきの残りＨＰが60%を切ると\n　次のMODEに移行する。\n\n・バトルの開始時、自身に【火の実】を70追加。\n・ユニオンバーストは、ドラゴンもどきが保持\n　している【火の実】の数に応じて敵全体に物理\n　ダメージを与える。\n　その後【火の実】が60減少する。\n・前方の３キャラに物理ダメージとスタンを付与。\n・しばらくの間、物理防御力と魔法防御力が大幅\n　に下がり、食事モーションをとっている間\n　最大で60、【火の実】を継続して追加する。\n　モーション中にドラゴンもどきが150000\n　以上のダメージを受けるとスキルが中断され\n　【火の実】が30減少する。\n・４体のモンスターを呼び寄せ、さらに敵全体\n　を小さくノックバック。"
308605,"ドラゴンもどき",308600,0,16,270,1000,1,1.8,0,0,0,"【MODE２】偽竜の呼びかけに森の魔物たちが\n集結する。彼を守るべく死力を尽くす。\n\n・ゴーレム、トレント、ポイズンポッド\n　ホオズキムシを倒すと、次のMODEに移行\n　する。\n\n・ドラゴンもどきは、目の前の敵１キャラへの\n　物理攻撃を行う。"
308606,"ドラゴンもどき",308606,0,16,270,1000,1,1.8,0,0,0,"【MODE３】竜への憧れが石竜子を覚醒させる。\n空を統べる覇者の息吹は島を絶やす劫火となる。\n\n・バトルの開始時、自身に【火の実】を70追加。\n・ユニオンバーストは、ドラゴンもどきが保持\n　している【火の実】の数に応じて敵全体に物理\n　ダメージを与える。\n　その後【火の実】が60減少する。\n・前方の３キャラに物理ダメージとスタンを付与。\n・しばらくの間、物理防御力と魔法防御力が大幅\n　に下がり、食事モーションをとっている間、\n　最大で60、【火の実】を継続して追加する。\n　モーション中にドラゴンもどきが250000\n　以上のダメージを受けるとスキルが中断され\n　【火の実】が30減少する。\n・ドラゴンもどきのＨＰが40%を切ると\n　さらに攻撃が激しく狂暴になる。"
309000,"ランドスロース",309000,0,16,270,1000,1,1.8,0,0,0,"【物理】夢うつつの狭間で惰眠を貪るナマケモノ。\n眠りを妨げると怒り狂い、超能力で暴れまわる。\n\n・敵全体に魔法中ダメージを与え、\n　さらに魔法攻撃力を特大ダウン。\n・敵全体に魔法小ダメージ。"
309100,"ドロゲーター",309100,0,16,270,1000,1,1.8,0,0,0,"【物理】大河に棲む大ワニの魔物。\nマヌケな顔で、不思議な槍で大地を\n融解させ冒険者の動きを封じる。\n\n・敵全体に物理大ダメージを与え、\n　物理防御力と行動速度をダウン\n　させる。\n\n・前から３番目の敵を中心にした\n　小範囲に物理小ダメージを与え、\n　束縛状態にする。"
309200,"スカイワルキューレ",309200,0,16,270,1000,1,1.8,0,0,0,"【物理】戦空を駆け舞う、天上の戦乙女。\n目にも留まらぬ連射で、敵の進行を射止める。\n\n・前方範囲内の敵４キャラに特大ダメージを与え、\n　ＴＰを特大ダウン、行動速度をダウンさせる。\n・前から３キャラに中ダメージを与え、\n　自身の行動速度をアップさせる。"
309201,"スカイワルキューレ",309201,0,16,270,1000,1,1.8,0,0,0,"【物理】戦空を駆け舞う、天上の戦乙女。\n目にも留まらぬ連射で、敵の進行を射止める。\n\n・前方範囲内の敵４キャラに特大ダメージを与え、\n　ＴＰを特大ダウン、行動速度をダウンさせる。\n・前から３キャラに中ダメージを与え、\n　自身の行動速度をアップさせる。"
309300,"トナカイ・ヴェンデッタ",309300,0,16,270,3000,1,1.8,0,0,0,""
309301,"トナカイ・ヴェンデッタ",309300,0,16,270,3000,1,1.8,0,0,0,"【物理】主人へ反逆を決めた、エリートトナカイ。\n欲深いサンタたちへ、従者の心の鉄槌を下す。\n\n・ユニオンバーストは、召喚キャラを消滅させた\n　あと、敵全体に物理割合ダメージを与える。\n　このダメージを受けたあとにＨＰが50％を\n　切ったキャラを一定時間トナカイに変え、さら\n　に物理クリティカルと魔法クリティカルを\n　下げる。トナカイになったキャラは、通常攻撃\n　しか使用できなくなる。\n　一定時間、自身の物理防御力を大きく下げる。\n・一番前のキャラを中心として、一定範囲に物理\n　ダメージを与える。さらに自身の物理攻撃力を\n　アップさせる。\n・一番前のキャラに物理ダメージとノックバック\n　させ、さらにスタンさせる。"
309302,"トナカイ・ヴェンデッタ",309300,0,16,270,3000,1,1.8,0,0,0,"【物理】主人へ反逆を決めた、エリートトナカイ。\n欲深いサンタたちへ、従者の心の鉄槌を下す。\n\n・ユニオンバーストは、召喚キャラを消滅させた\n　あと、敵全体に物理割合ダメージを与える。\n　このダメージを受けたあとにＨＰが50％を\n　切ったキャラを一定時間トナカイに変え、さら\n　に物理クリティカルと魔法クリティカルを\n　下げる。トナカイになったキャラは、通常攻撃\n　しか使用できなくなる。\n　一定時間、自身の物理防御力を大きく下げる。\n・一番前のキャラを中心として、一定範囲に物理\n　ダメージを与える。さらに自身の物理攻撃力を\n　アップさせる。\n・一番前のキャラに物理ダメージとノックバック\n　させ、さらにスタンさせる。"
309303,"トナカイ・ヴェンデッタ",309300,0,16,270,3000,1,1.8,0,0,0,"【物理】主人へ反逆を決めた、エリートトナカイ。\n欲深いサンタたちへ、従者の心の鉄槌を下す。\n\n・ユニオンバーストは、召喚キャラを消滅させた\n　あと、敵全体に物理割合ダメージを与える。\n　このダメージを受けたあとにＨＰが50％を\n　切ったキャラを一定時間トナカイに変え、さら\n　に物理クリティカルと魔法クリティカルを\n　下げる。トナカイになったキャラは、通常攻撃\n　しか使用できなくなる。\n　一定時間、自身の物理防御力を大きく下げる。\n・一番前のキャラを中心として、一定範囲に物理\n　ダメージを与える。さらに自身の物理攻撃力を\n　アップさせる。\n・一番前のキャラに物理ダメージとノックバック\n　させ、さらにスタンさせる。\n・トナカイ・ヴェンデッタ自身のＨＰが50％を\n　切ると、さらに攻撃が激しく凶暴になる。"
309304,"トナカイ・ヴェンデッタ",309300,0,16,270,3000,1,4.2,0,0,0,"【MODE１】クリスティーナ、ノゾミ、イリヤ\nのシャドウを召喚。３人の歪んだ欲望と御節介\nが、かたちとなり聖夜を渾沌に変えていく。\n\n・一番前のキャラに物理ダメージ。"
309305,"トナカイ・ヴェンデッタ",309300,0,16,270,3000,1,1.8,0,0,0,"【MODE２】聖夜の街に絶望が雪のように降り積る。染まる欲望の袋より、積念の憎悪が溢れ\nだす。\n\n・ユニオンバーストは、召喚キャラを消滅させた\n　あと、敵全体に物理割合ダメージを与える。\n　このダメージを受けたあとにＨＰが50％を\n　切ったキャラを一定時間トナカイに変え、さら\n　に物理クリティカルと魔法クリティカルを\n　下げる。トナカイになったキャラは、通常攻撃\n　しか使用できなくなる。\n　一定時間、自身の物理防御力を大きく下げる。\n・一番前のキャラを中心として、一定範囲に\n　物理ダメージを与える。さらに自身の\n　物理攻撃力をアップさせる。\n・一定時間、前方にフィールドを発生させる。\n　このフィールド上にいるキャラに対して、\n　物理攻撃力と物理クリティカルとTP上昇を\n　大きく下げる。\n・一番前のキャラに物理ダメージとノックバック\n　させ、さらにスタンさせる。"
309306,"トナカイ・ヴェンデッタ",309300,0,16,270,3000,1,1.8,0,0,0,"【MODE３】手負いの巨獣が、反撃の狼煙を上げる。憎悪と憤怒に身を落とし、残虐の限りを\n尽くす。\n\n・ユニオンバーストは、召喚キャラを消滅させた\n　あと、敵全体に物理割合ダメージを与える。\n　このダメージを受けたあとにＨＰが50％を\n　切ったキャラを一定時間トナカイに変え、さら\n　に物理クリティカルと魔法クリティカルを\n　下げる。トナカイになったキャラは、通常攻撃\n　しか使用できなくなる。\n　一定時間、自身の物理防御力を大きく下げる。\n・一番前のキャラを中心として、一定範囲に物理\n　ダメージを与える。さらに自身の物理攻撃力を\n　アップさせる。\n・一番前のキャラに物理ダメージとノックバック\n　させ、さらにスタンさせる。\n・トナカイ・ヴェンデッタ自身のＨＰが50％を\n　切ると、さらに攻撃が激しく凶暴になる。"
309400,"サーヴァント・ブレド（物理）",309400,0,16,270,1000,1,1.8,0,0,0,"【物理】覇瞳皇帝が生み出した動く力の貯蔵庫。\n膂力の権能を司り、極大の剣戟で全てを斬破する。\n\n・スタンと吹き飛ばし効果が有効。\n\n・ユニオンバーストは、敵全体にキャラの\n　最大ＨＰに応じた物理割合ダメージを与える。\n\n・目の前の敵を中心に、範囲内の敵すべてに\n　キャラの最大ＨＰに応じた物理割合\n　ダメージを与える。\n\n・サーヴァント・ブレド（物理）自身の\n　ＨＰが40％を切ると、さらに攻撃が\n　激しく凶暴になる。"
309500,"サーヴァント・マギ（魔法）",309500,0,16,270,1000,2,1.8,0,0,0,"【魔法】覇瞳皇帝が生み出した動く力の貯蔵庫。\n魔道の権能を司り、無尽の魔力で全てを滅却する。\n\n・ユニオンバーストは、敵全体にキャラの\n　最大ＨＰに応じた魔法割合ダメージを与える。\n　さらに、物理攻撃力と魔法攻撃力を小ダウン。\n\n・ランダムな１キャラに魔法ダメージを与え、\n　さらに呪い、麻痺状態にしてＴＰを大ダウン。\n\n・サーヴァント・マギ（魔法）自身の\n　ＨＰが40％を切ると、さらに攻撃が\n　激しく凶暴になる。"
309600,"サーヴァント・ロクス（複部位）",309600,0,16,270,1000,1,1.8,0,0,0,"【物理】覇瞳皇帝が生み出した動く力の貯蔵庫。\n双肩の権能を司り、広闊たる領域で全てを屠る。\n\n・ユニオンバーストは、目の前の敵を中心に、\n　範囲内の敵すべてにキャラの最大ＨＰに\n　応じた物理割合ダメージを与え、さらに\n　目の前の敵に物理小ダメージを与える。\n\n・目の前の敵を中心にキャラの\n　最大ＨＰに応じた物理割合ダメージを\n　与える。\n\n・サーヴァント・ロクス（複部位）自身の\n　ＨＰが40％を切ると、さらに防御力が\n　上がり頑強になる。"
309700,"サーヴァント・ウォル（防衛）",309700,0,16,270,1000,2,1.8,0,0,0,"【魔法】覇瞳皇帝が生み出した動く力の貯蔵庫。\n守護の権能を司り、不侵の壁で全てを拒絶する。\n\n・ユニオンバーストは、自身の物理防御力、\n　魔法防御力を大アップ。\n\n・目の前の敵を中心に、範囲内の敵すべてに\n　魔法ダメージ。さらに、自身の物理防御力、\n　魔法防御力を小アップ。\n\n・サーヴァント・ウォル（防衛）自身の\n　ＨＰが40％を切ると、さらに防御力が\n　上がり頑強になる。"
309800,"覇瞳皇帝",309800,0,16,270,1000,1,3.6,309800,309800,0,"王都終末決戦_ベースユニット"
309801,"覇瞳皇帝",309801,0,16,270,1000,1,2.4,309800,309800,0,"【MODE１】全てを、拒絶する悲しき王女。\n自らを神とし、禍禍しき力にその身をのまれる。\nそして狂乱の刃をアストルムの全てに向ける。\n欺瞞の王女を守護する壁を、数多の刃で打ち破れ。\n\n・バリアを張り、敵の攻撃を受け付けなくなる。\n　バリアはダメージ量に関係なく、攻撃を\n　命中させるたびに徐々に耐久性を失っていき、\n　280回攻撃を命中させるとバリアは破壊\n　される。\n\n・ユニオンバーストは、敵全体に残りＨＰに\n　応じた割合特大ダメージを与える。\n\n・敵全体に、物理小ダメージと魔法\n　小ダメージを与える。"
309802,"覇瞳皇帝",309800,0,16,270,1000,1,1.8,309800,309800,0,"【MODE２】小さき者の反抗に僅かな焦燥を見せる。\n希望を抱き、対向する全てに自らの理を科す。\n悲憤の剣を突き立て、その魂を塵芥へと挫く。\n仮初の神の放つ黒刃に、正しき魔法を以て\n対抗せよ。\n\n・ユニオンバーストは、敵全体に残りＨＰに\n　応じた割合特大ダメージを与える。\n\n・目の前の敵１キャラに物理特大ダメージを与え、\n　さらにその周囲の敵すべてに魔法中ダメージを\n　与え、気絶させる。気絶したキャラは、\n　次に攻撃を受けるまで行動不能になる。\n\n・敵全体に、物理小ダメージと魔法\n　小ダメージを与える。"
309803,"覇瞳皇帝",309800,0,16,270,1000,1,1.6,309800,309800,0,"【MODE３】世界を創りし神の、最期の叫声。\n怨嗟が放つ拒絶の言の葉は呪詛となり、\n躰を、精神を、魂を削りすべてを闇に帰す。\n遂に決着の時。皆、剣を取りその手で明日を\n切り拓け。\n\n・ユニオンバーストは、敵全体に残りＨＰに\n　応じた割合特大ダメージを与える。\n\n・目の前の敵１キャラに物理特大ダメージを与え、\n　さらにその周囲の敵すべてに魔法中ダメージを\n　与え、気絶させる。気絶したキャラは、\n　次に攻撃を受けるまで行動不能になる。\n\n・敵全体に、物理小ダメージと魔法\n　小ダメージを与える。\n\n・最も後ろの敵１キャラを中心に、物理防御力と\n　魔法防御力を中ダウンさせるフィールドを\n　展開し、さらに魔法小ダメージを与え、\n　呪詛を付与する。呪詛による継続ダメージは、\n　毎秒ごとに増加する。\n\n・バトル開始直後に、自分の行動速度を\n　大アップさせ、さらに魔法防御力を\n　小アップさせる。"
309804,"覇瞳皇帝",309804,0,16,270,1000,1,1.8,309800,309800,0,"マップ表示用"
309900,"ゴブリンメイスター",309900,0,17,270,1100,2,1.8,0,0,0,"【魔法】塔の魔力を我が物に画策する小鬼学者。\n禁術で土塊の人形を操り、全ての自由を強奪する。\n\n・敵全体に魔法大ダメージを与え、\n　すべての召喚体、分身を即死させる。\n・前方広範囲に残りＨＰに応じた割合物理\n　中ダメージを与え、大きく吹き飛ばす。\n　さらに、泥人形を１体召喚する。\n　泥人形は最前衛または前から２番目のキャラに\n　物理ダメージを与え、行動速度を下げる。\n・前から２番目のキャラを中心とした小範囲に\n　物理中ダメージと猛毒、スタンを与える。"
